Id,CreationDate,PostId,RelatedPostId,LinkTypeId
2557228,1374220489,64852,58564,1
2557254,1374220970,64825,64788,1
2557308,1374224098,64852,20520,1
2557478,1374229909,64869,16331,1
2557527,1374232126,12386,19311,1
2557528,1374232126,12386,20040,1
2557852,1374252719,64861,26762,1
2557865,1374253578,64861,2272,1
2558133,1374281330,64924,2717,1
2558157,1374282988,64936,44928,1
2558158,1374282988,64936,44054,1
2558712,1374330047,64926,3539,1
2558775,1374332254,64983,62318,1
2558785,1374333935,64978,16117,1
2558863,1374340127,64991,64147,1
2558864,1374340127,64991,27750,1
2558872,1374340866,16117,1207,1
2558886,1374341526,64953,26558,1
2558935,1374348928,64829,3539,1
2559053,1374366310,64982,56645,1
2559125,1374375375,13475,13433,3
2559198,1374380367,65005,64433,1
2559200,1374380506,48036,63477,1
2559308,1374388332,50077,6498,3
2559474,1374394443,65024,20523,1
2559698,1374405860,65035,10687,1
2559769,1374410655,62939,62923,1
2560080,1374427443,65067,48298,1
2560354,1374445663,65085,6949,1
2560355,1374445663,65085,25460,1
2560454,1374451436,13977,15164,3
2560532,1374455356,64705,3539,1
2560533,1374455356,64705,64691,1
2560575,1374457852,64705,23231,1
2560588,1374458074,64705,41898,1
2560662,1374460005,65041,4220,3
2560690,1374461265,65103,61756,1
2561114,1374481363,64950,19715,1
2561279,1374488372,64147,65128,1
2561471,1374495001,65175,10613,1
2561475,1374495539,65008,65175,1
2561609,1374504020,65119,54687,1
2561765,1374515146,65186,19048,1
2561784,1374516415,65186,9357,1
2562366,1374548555,64924,2717,3
2562384,1374549831,65244,64788,1
2562389,1374550084,65234,31569,1
2562407,1374550795,65231,12128,1
2562508,1374555885,65202,22497,1
2562629,1374560262,13194,65264,1
2562663,1374561867,65268,34636,1
2562868,1374567964,65274,30728,1
2562869,1374567964,65274,41361,1
2562870,1374567964,65274,298,1
2562932,1374569829,65281,65193,1
2563171,1374579558,65064,58657,1
2563220,1374581550,65297,30,3
2563577,1374604283,63487,10,3
2563623,1374608142,65353,1430,1
2563944,1374625375,65258,65375,1
2563967,1374626363,65375,41006,1
2564278,1374640495,65405,38881,1
2564339,1374643030,65385,65386,1
2564421,1374647699,65385,12319,1
2564642,1374653548,65386,65385,1
2564818,1374660462,65446,34151,3
2564861,1374662558,65281,65456,1
2564873,1374663880,65446,62050,1
2564959,1374665932,65446,56645,1
2565092,1374673292,1337,30325,1
2565157,1374677207,65186,34415,1
2565191,1374677659,65470,8907,1
2565475,1374692123,7467,11659,1
2565659,1374704314,65489,31569,1
2565803,1374714102,65537,16985,1
2565910,1374719455,65388,65548,1
2565969,1374721813,65548,65388,1
2566170,1374730514,17258,4220,1
2566236,1374732121,65563,64924,1
2566281,1374734977,65566,12262,1
2566474,1374743709,65577,65523,1
2566887,1374758593,65601,4451,3
2566929,1374760390,29325,20523,1
2567124,1374771304,65489,61715,1
2567144,1374772327,65613,41734,1
2567694,1374818327,65641,64388,1
2568221,1374838018,65675,20227,1
2568277,1374839170,65680,16921,1
2568362,1374842017,65681,34134,1
2568363,1374842017,65681,37768,1
2568364,1374842017,65681,23800,1
2568405,1374843875,63447,63263,1
2568700,1374859354,65675,64538,1
2568779,1374866435,65710,21442,1
2568839,1374872391,65680,64678,1
2569138,1374890816,65735,65405,1
2569268,1374897034,65740,29502,1
2569269,1374897149,65044,65548,1
2569395,1374902821,65738,65707,1
2569428,1374904710,65026,16985,1
2569735,1374923551,65765,6181,1
2569744,1374924476,65765,47527,1
2569755,1374925372,65705,33518,1
2569877,1374933408,33518,65705,1
2570263,1374959285,41448,62795,1
2570354,1374967944,41220,49905,1
2570687,1374991552,65692,31459,1
2570688,1374991552,65692,51456,1
2570717,1374992489,65818,12262,1
2570725,1374993201,65811,30394,1
2570853,1374997938,65811,30394,3
2570925,1375002008,65831,64212,1
2571152,1375018332,65680,51718,1
2571158,1375019486,65779,13314,1
2571161,1375019895,65723,18480,3
2571282,1375025039,65848,65779,1
2571295,1375026423,65724,65614,1
2571447,1375038154,7261,20523,1
2571574,1375047948,58141,52089,1
2571575,1375047948,58141,52212,1
2571576,1375047948,58141,22718,1
2571630,1375051131,65848,65779,3
2571814,1375059599,65844,65875,1
2571867,1375061603,65875,65844,1
2571969,1375067930,64088,51718,1
2572201,1375077241,65898,64949,1
2572432,1375084878,65919,15749,1
2572433,1375084878,65919,59152,1
2572434,1375084878,65919,64010,1
2572453,1375085252,65925,45033,1
2572455,1375085263,65915,203,1
2572456,1375085263,65915,10,1
2572457,1375085263,65915,25109,1
2572458,1375085263,65915,3921,1
2572474,1375086651,65918,2374,1
2572790,1375101789,2691,65692,1
2572823,1375104819,65898,28730,1
2573807,1375165708,66015,16008,1
2573808,1375165709,66015,16921,1
2573970,1375170893,66015,11707,1
2573973,1375171032,66015,58230,3
2573998,1375171302,65800,66030,1
2574326,1375187013,66030,65800,1
2574327,1375187013,66030,46334,1
2574982,1375233485,66099,4220,1
2574989,1375234425,66099,51718,1
2575434,1375251182,66109,11546,3
2575477,1375253528,66134,2306,1
2575479,1375253550,66108,49117,1
2575487,1375253793,66080,38709,1
2575517,1375254494,66094,2641,3
2575635,1375257770,66160,2391,1
2575733,1375262766,50798,8335,1
2575756,1375264161,66046,54746,1
2576069,1375285652,66092,50246,1
2576099,1375289991,66160,52927,1
2576100,1375289991,66160,60916,1
2576101,1375289991,66160,57104,1
2576201,1375297222,60694,64538,1
2576212,1375298419,66199,31934,1
2576293,1375303809,66181,49944,1
2576629,1375325343,66204,64622,1
2576630,1375325343,66204,49010,1
2576998,1375342299,66271,7440,1
2577044,1375345405,66246,36,1
2577047,1375345495,66273,44465,3
2577050,1375345640,66273,23617,1
2577572,1375377091,66264,63427,1
2577635,1375381967,22501,63143,1
2578181,1375417930,66315,66018,1
2578276,1375423762,66142,11812,1
2578375,1375427881,66365,61697,1
2578409,1375430184,66373,31,1
2578410,1375430184,66373,15958,1
2578522,1375437359,66378,32206,1
2579244,1375499471,66419,33780,1
2579245,1375499471,66419,25811,1
2579471,1375513021,66430,22718,1
2579476,1375514043,66430,59047,1
2579477,1375514043,66430,20523,1
2579627,1375524718,66448,25542,1
2579628,1375524732,66446,25780,1
2579746,1375531324,66419,25811,3
2579754,1375531916,66407,40769,1
2579755,1375531916,66407,26313,1
2579756,1375531916,66407,3911,1
2579757,1375531916,66407,2272,1
2579758,1375531916,66407,11609,1
2579907,1375541072,66448,62695,1
2580001,1375547748,66046,61668,1
2580046,1375553505,66430,34636,1
2581142,1375620899,66528,33059,1
2581238,1375628867,66492,19576,1
2581765,1375660053,60955,10079,1
2581907,1375668485,66556,52853,1
2582166,1375681229,66581,61453,1
2582656,1375705933,66610,30526,1
2582822,1375717794,66610,37424,1
2583081,1375742748,66618,65641,1
2583082,1375742748,66618,64388,1
2583083,1375742748,66618,16985,1
2583104,1375744274,66610,41734,1
2583343,1375756202,66644,51473,1
2583344,1375756202,66644,8328,1
2583346,1375756288,66644,52976,1
2583358,1375757066,66343,19048,1
2583359,1375757066,66343,65128,1
2583364,1375757429,66172,66215,3
2583485,1375764791,66610,7515,1
2583566,1375768233,66588,15784,1
2583582,1375768484,66644,51473,3
2583758,1375775391,66655,29424,1
2583787,1375776607,66426,50526,1
2583971,1375784093,66670,2275,1
2584035,1375787174,66660,65287,1
2584256,1375796987,66670,2275,3
2585619,1375868920,66775,66648,1
2585621,1375869143,66648,66775,1
2585641,1375870383,66775,41734,1
2585711,1375874030,66764,46189,1
2585712,1375874030,66764,22653,1
2585713,1375874030,66764,1529,1
2585714,1375874030,66764,60410,1
2585769,1375877017,66782,65493,1
2585955,1375894170,66792,25415,1
2585956,1375894170,66792,52352,1
2586340,1375921295,66732,33413,1
2586341,1375921295,66732,52188,1
2586603,1375934203,58598,65874,1
2586949,1375951763,66782,66823,1
2586955,1375952246,66861,55714,1
2587057,1375957185,66868,66863,1
2587137,1375961671,66868,66863,3
2587215,1375965015,66875,66315,1
2587308,1375969738,66613,64752,1
2588292,1376027719,66934,66478,1
2588357,1376029858,66935,25827,1
2588382,1376030393,66892,30842,1
2588553,1376036282,66950,6920,1
2588593,1376039259,66956,17890,1
2588840,1376050776,66972,2691,3
2588861,1376052532,64869,2691,3
2588990,1376059595,65292,63152,1
2589049,1376064335,35348,62291,1
2589396,1376095610,52908,49942,3
2589482,1376102524,66956,1850,1
2589500,1376103384,66992,32318,1
2589527,1376105756,66999,56182,1
2589609,1376111360,1850,66956,1
2589804,1376126570,66956,1850,3
2589963,1376138942,66976,66825,1
2590071,1376144233,67014,47802,1
2590461,1376168474,67028,1595,1
2590529,1376176713,67028,1595,3
2590839,1376195721,66976,3331,1
2590840,1376195721,66976,2777,1
2591019,1376205066,67069,67057,1
2591051,1376206933,67069,19613,1
2591100,1376211506,67071,46532,1
2591358,1376227221,67094,20836,1
2591876,1376264011,67113,31967,1
2592241,1376286189,67146,2181,1
2592360,1376290180,67161,66448,1
2592807,1376309139,67161,66448,3
2593025,1376323192,67211,67090,1
2593220,1376342120,67204,18058,1
2593841,1376381032,67275,55501,1
2594129,1376391380,67309,56645,1
2594247,1376396680,67320,2492,1
2594376,1376401504,67342,22569,1
2594410,1376402741,67343,2691,1
2594485,1376406283,57448,18214,1
2594927,1376439423,67342,48786,1
2595020,1376443027,67280,67185,1
2595539,1376472301,67411,67017,1
2595540,1376472301,67411,55714,1
2595751,1376483251,67420,10079,1
2595752,1376483251,67420,59047,1
2595753,1376483251,67420,31326,1
2596402,1376531355,67468,56923,1
2596490,1376537638,64517,67381,1
2596938,1376559139,67437,51718,1
2597026,1376564705,67512,47178,1
2597027,1376564705,67512,34488,1
2597108,1376571557,67515,64259,1
2597187,1376575123,67375,67521,1
2597365,1376588326,67525,9131,1
2597366,1376588326,67525,44845,1
2597367,1376588326,67525,16493,1
2597659,1376605184,67386,67457,1
2597816,1376614217,67547,67437,1
2597953,1376622358,67560,14153,1
2598219,1376635343,67571,13054,1
2598243,1376635783,67573,44173,1
2598415,1376643771,67594,6350,1
2598416,1376643771,67594,2824,1
2598536,1376649410,67602,66861,1
2598537,1376649410,67602,67595,1
2598645,1376653603,66861,67595,1
2598646,1376653603,66861,67602,1
2598663,1376654609,67600,4220,1
2599376,1376704887,67623,10856,1
2601012,1376807374,67676,2516,1
2601033,1376807783,67676,2516,3
2601133,1376816205,67679,21075,1
2601205,1376820768,67682,65650,1
2601310,1376827074,67684,67613,1
2601311,1376827074,67684,17065,1
2601359,1376830721,67689,67519,1
2601508,1376841417,67443,12232,1
2601623,1376848516,40749,59418,1
2602008,1376881210,67736,4371,1
2602099,1376885646,67742,34613,1
2602238,1376891742,67748,2691,1
2602298,1376893607,67753,66680,1
2602299,1376893607,67753,66359,1
2602300,1376893607,67753,66160,1
2602601,1376911265,23320,22951,1
2602823,1376928890,67782,44475,1
2602848,1376930236,67783,44246,1
2602849,1376930252,44080,44246,1
2602850,1376930270,63361,44246,1
2603133,1376959698,67800,9358,1
2603134,1376959698,67800,3201,1
2603135,1376959825,67800,9137,1
2603172,1376960971,67837,31598,1
2603249,1376966367,67800,9358,3
2603501,1376981087,67843,18606,1
2603576,1376985563,67804,298,1
2603622,1376987822,56048,56018,3
2603767,1376998182,67897,60817,1
2603769,1376998255,67897,31690,1
2603868,1377002208,67782,21473,1
2603970,1377004304,67782,44475,3
2604119,1377014415,26024,67913,1
2604486,1377048932,67936,726,1
2604920,1377069522,55691,7036,1
2604942,1377070970,67677,53,1
2605304,1377088489,68016,14002,1
2605352,1377091495,68019,66079,1
2605800,1377135219,68035,1052,1
2605965,1377143769,68035,20011,1
2606036,1377148625,68064,67571,1
2606065,1377150197,58435,6865,1
2606075,1377150862,68050,17342,1
2606251,1377157057,68081,67721,1
2606618,1377171843,68115,15329,1
2606619,1377171843,68115,66683,1
2606631,1377172288,68110,8019,1
2606638,1377172610,68105,63447,1
2606927,1377197670,68086,67848,1
2607082,1377213086,68129,68035,1
2607157,1377219847,68100,21078,1
2607228,1377223102,68132,67571,1
2607250,1377224174,68151,52704,1
2607795,1377250943,68181,20836,1
2607895,1377255728,32248,66120,3
2607929,1377258323,68197,50537,1
2608697,1377321400,68197,612,1
2609006,1377342230,68245,11919,1
2609777,1377401407,68277,61756,1
2609943,1377413944,68219,48739,1
2610062,1377422200,68017,50,1
2610169,1377429181,68299,4220,3
2610219,1377432380,68274,13630,1
2610818,1377476377,44487,29781,3
2611385,1377501116,68113,4220,1
2611645,1377509866,68366,9276,1
2611678,1377510689,68321,20124,1
2611990,1377530147,68377,33918,1
2612083,1377535759,68387,68261,1
2612437,1377562124,68387,68261,3
2613061,1377585763,68421,29781,1
2613067,1377586234,68421,19216,1
2613096,1377586722,68431,68349,1
2613159,1377589423,68270,44489,1
2613185,1377589903,68421,19216,3
2613227,1377590523,49691,4964,1
2613248,1377591058,68457,22346,1
2613307,1377593594,68467,68424,1
2613337,1377595315,68472,17602,1
2613419,1377598964,68454,24227,1
2613420,1377598964,68454,33028,1
2613529,1377603096,68483,3038,1
2613530,1377603096,68483,6225,1
2613532,1377603244,60256,56015,1
2613533,1377603244,60256,16921,1
2613547,1377603445,68457,22346,3
2613766,1377611740,68472,51416,1
2613800,1377613634,48747,192,3
2614298,1377651464,68524,68202,1
2614608,1377666364,68545,18214,1
2614609,1377666364,68545,20836,1
2614633,1377667014,68528,8021,1
2614634,1377667014,68528,7977,1
2614839,1377674637,68528,8021,3
2614863,1377674843,68525,4220,1
2615398,1377698326,68588,13314,1
2615422,1377699921,52385,68588,1
2615739,1377726174,68642,16928,1
2616220,1377757927,68634,13630,1
2617201,1377819364,68737,36015,1
2617292,1377825269,68737,20747,1
2617574,1377836761,68759,8513,1
2617765,1377846499,50,68599,1
2617865,1377853125,21760,26230,1
2617866,1377853125,21760,33984,1
2617951,1377857290,68793,40808,1
2617952,1377857290,68793,30129,1
2617953,1377857318,68775,66280,1
2617954,1377857318,68775,5135,1
2617955,1377857324,68775,5135,3
2617957,1377857400,67958,66280,3
2617979,1377858554,68793,414,1
2617980,1377858554,68793,6538,1
2618050,1377861251,68800,3359,1
2618108,1377863870,68599,50,1
2618238,1377870415,68766,1447,1
2618626,1377908939,68834,41227,1
2618630,1377909175,68828,31138,1
2619096,1377943594,68852,67243,1
2619228,1377953026,68852,67243,3
2619399,1377963576,62291,36212,1
2619400,1377963576,62291,51937,1
2619401,1377963576,62291,58923,1
2619742,1377998551,66198,65637,3
2619897,1378003369,66699,66709,1
2619959,1378008354,68879,68812,1
2620181,1378021565,66699,66709,3
2620613,1378049986,68931,41896,1
2620760,1378060920,68931,15978,1
2621319,1378099474,68938,31284,1
2621401,1378103039,68150,30825,1
2621403,1378103649,68972,68834,1
2621451,1378105577,68150,10234,1
2621459,1378106306,68150,10234,3
2621461,1378106370,30825,10234,3
2621694,1378115616,68996,65177,1
2621699,1378116339,68996,30365,1
2621750,1378117512,68996,68603,1
2621930,1378127205,68828,69010,1
2621931,1378127261,69010,17320,1
2622172,1378142424,69001,38188,1
2622173,1378142424,69001,22988,1
2622358,1378162020,60087,52104,1
2622489,1378168986,69019,2691,1
2622490,1378168986,69019,22569,1
2622867,1378188787,62225,21760,1
2623040,1378193658,47279,37993,3
2623377,1378208126,69096,38721,1
2623413,1378209510,69098,3113,1
2623531,1378214030,69098,10574,1
2623532,1378214030,69098,35940,1
2623682,1378219927,69112,2492,1
2623713,1378221320,69120,67639,1
2623785,1378224736,33780,5292,1
2623830,1378229301,69125,6907,1
2623862,1378231328,69099,39261,1
2623933,1378236937,69136,67134,1
2624431,1378264260,69164,69125,1
2625073,1378283855,69185,19874,3
2625077,1378284416,69114,12495,1
2625078,1378284416,69114,22501,1
2625079,1378284416,69114,36152,1
2625151,1378288276,69157,53,3
2625152,1378288423,69188,5747,3
2625201,1378290344,69221,30679,1
2626228,1378348500,69235,63639,1
2626735,1378373236,69307,67613,1
2626967,1378383847,69317,31177,1
2627078,1378391961,64432,61798,1
2627294,1378404706,26016,6067,1
2627625,1378425910,26558,5774,1
2627633,1378426342,26558,35971,1
2627934,1378443008,69349,64476,1
2628015,1378446945,68886,5158,1
2628193,1378453931,69350,67422,1
2628196,1378454105,67422,69350,1
2628315,1378460662,56625,20452,1
2628375,1378463586,69399,32699,1
2628763,1378486098,69352,69418,1
2628770,1378486269,69418,69352,1
2629067,1378501578,69422,2391,1
2629367,1378524437,69371,17581,1
2629720,1378549942,69452,20836,1
2630074,1378572851,69476,51237,1
2630075,1378572851,69476,10343,1
2630079,1378573889,69476,17890,3
2630983,1378638407,69424,49510,1
2631022,1378641889,69353,49510,1
2631215,1378649717,69521,33197,1
2631368,1378660704,69528,58141,1
2631369,1378660776,69528,14928,1
2631893,1378698947,69548,50745,1
2631982,1378702609,69532,24897,1
2632084,1378706730,69561,67903,1
2632168,1378710876,69568,68077,1
2632187,1378711459,69570,52458,1
2632212,1378712922,69515,97,1
2632290,1378715627,69577,69350,1
2632664,1378733605,69515,97,3
2632912,1378747665,69613,49595,1
2633306,1378771056,69635,18112,1
2633334,1378772902,69386,11210,1
2633656,1378789131,33290,25672,1
2633747,1378793206,69646,22718,1
2633748,1378793206,69646,5015,1
2633792,1378794081,68972,68834,3
2633818,1378794835,49408,41247,3
2633837,1378795201,69669,16349,1
2633847,1378795944,69624,10613,3
2633891,1378798172,69658,21742,1
2633945,1378800029,67521,67375,1
2634196,1378812462,69570,3324,1
2634222,1378815007,32169,38856,1
2634223,1378815007,32169,13382,1
2634224,1378815007,32169,15011,1
2634225,1378815051,38856,32169,1
2634277,1378818460,69272,32169,3
2634959,1378871561,69740,49549,1
2635072,1378877165,68077,60100,1
2635595,1378900397,69792,13314,1
2635645,1378904046,69773,69399,1
2635646,1378904046,69773,32699,1
2636117,1378936320,69218,67571,1
2636120,1378937002,69802,2691,1
2636230,1378946543,69820,11109,1
2636335,1378949854,18113,41203,1
2636343,1378950094,69800,43943,1
2636500,1378956729,69841,32669,1
2636657,1378964304,69806,59588,1
2636972,1378977528,69877,1807,1
2637045,1378982360,69872,69785,1
2637057,1378982492,69866,4220,1
2637058,1378982511,69866,4220,3
2637533,1379014054,35319,6575,1
2637687,1379025121,69896,1881,1
2637919,1379040355,69907,69616,1
2637965,1379042329,69902,17581,1
2638050,1379046346,69939,22805,1
2638101,1379051361,69939,22805,3
2638190,1379053497,69948,66334,1
2638298,1379057312,118,3734,1
2638325,1379058066,69948,69605,1
2638488,1379067310,69970,3730,1
2638489,1379067310,69970,2492,1
2638545,1379068792,69973,1576,1
2638605,1379072296,69973,50745,1
2638685,1379075302,69982,69898,1
2639047,1379103412,69809,70006,1
2639366,1379134621,69886,12262,1
2639367,1379134621,69886,18480,1
2639415,1379137936,67468,21282,1
2639524,1379144894,70019,35971,1
2639797,1379172674,59588,58709,1
2639878,1379182082,70045,41896,1
2640113,1379203342,70045,56042,1
2640324,1379224499,70054,57407,1
2640382,1379226481,70008,19103,1
2640520,1379233790,70073,50272,1
2640656,1379241315,70024,22569,1
2640726,1379246764,70071,13686,1
2640771,1379251580,70054,38530,1
2640796,1379252260,70088,36027,1
2640921,1379259125,70089,38856,1
2641511,1379297026,70086,70124,1
2641513,1379297165,70124,70086,1
2641820,1379311462,70138,41394,1
2641845,1379311814,70133,67978,3
2642564,1379346072,47450,63099,3
2642746,1379360498,70206,69810,1
2643113,1379383969,70219,51583,1
2643181,1379385597,70207,65735,1
2643210,1379387812,70237,57203,1
2643265,1379390643,70238,118,1
2643266,1379390643,70238,35123,1
2643431,1379397512,70207,70206,1
2643432,1379397512,70207,69810,1
2643471,1379399091,36159,49544,1
2643517,1379400513,70258,47585,1
2643649,1379406650,70272,54818,1
2643806,1379411720,70288,4220,3
2643952,1379416371,70266,7969,1
2644066,1379420680,70307,4093,1
2644067,1379420680,70307,222,1
2644095,1379421380,70214,5235,1
2644109,1379423162,70219,11109,1
2644907,1379477807,70356,69810,1
2644980,1379481048,70356,70207,1
2645257,1379492317,70107,40542,1
2645462,1379498741,70345,138,1
2645634,1379503599,70410,26450,1
2645673,1379504131,70410,11609,1
2645712,1379506802,70403,66825,1
2645836,1379515334,70214,5235,3
2646300,1379544029,28348,69898,1
2646330,1379547738,28348,61798,1
2646354,1379550851,28348,2492,1
2646597,1379567527,70401,138,1
2646612,1379568775,60252,69561,1
2646676,1379570698,70490,13004,1
2646880,1379578554,70479,60256,1
2647013,1379584352,70516,11707,1
2647220,1379594218,70526,21748,1
2647329,1379598066,70541,21809,1
2647363,1379600127,41934,12151,3
2647526,1379610310,70556,13166,1
2647527,1379610310,70556,38370,1
2647528,1379610310,70556,31569,1
2647529,1379610310,70556,34238,1
2647927,1379637406,70214,555,1
2647929,1379637625,45050,3559,1
2647930,1379637625,45050,1432,1
2647960,1379639238,70568,67686,1
2648061,1379646274,70558,70397,1
2648062,1379646274,70558,29271,1
2648063,1379646274,70558,49762,1
2648064,1379646274,70558,44643,1
2648065,1379646274,70558,66586,1
2648355,1379667421,70575,63447,1
2648472,1379675182,70600,29719,1
2648561,1379678786,70605,47749,3
2648635,1379682387,70613,66430,1
2648724,1379686050,70619,27773,1
2649091,1379711609,70636,46532,1
2649203,1379719254,70637,12128,1
2649351,1379735554,27773,70619,1
2649564,1379751708,70643,65808,1
2649927,1379778046,70665,58242,1
2650290,1379807480,70665,58242,3
2650517,1379826983,70490,70045,1
2650518,1379826983,70490,41896,1
2650610,1379835723,70699,21282,1
2650642,1379839224,70701,55691,1
2650717,1379842812,70701,55691,3
2650781,1379847823,70703,11009,1
2650782,1379847823,70703,20452,1
2650950,1379857143,70703,49002,1
2651075,1379865700,66036,59137,1
2651162,1379870707,70550,57532,1
2651438,1379890513,70735,539,1
2651467,1379892311,70747,4220,1
2651775,1379909633,70753,70227,1
2652145,1379923228,70801,70553,1
2652389,1379930282,70824,61906,1
2652395,1379930599,70824,66448,1
2652396,1379930658,70824,62695,1
2652417,1379931177,70824,61906,3
2652770,1379949777,70846,70032,1
2652900,1379959542,70849,38856,1
2653488,1379991978,70828,3412,1
2653521,1379993143,70900,70553,1
2653709,1380000689,70870,70153,1
2653712,1380001011,70899,70699,1
2653713,1380001214,70699,70899,1
2653785,1380003533,70899,69114,1
2654035,1380013386,70846,70032,3
2654538,1380044823,70397,70558,1
2654579,1380046851,70973,29781,1
2654580,1380046851,70973,19216,1
2654581,1380046851,70973,10289,1
2654817,1380060885,70968,70106,1
2654818,1380060885,70968,70867,1
2654911,1380066724,70931,70469,1
2654994,1380068890,70985,21658,1
2654996,1380068890,70985,18929,1
2655036,1380073606,70943,15426,1
2655330,1380086791,70981,6067,1
2655439,1380090898,71019,5347,3
2655442,1380090919,71019,5347,1
2655492,1380092799,70969,18058,1
2655688,1380099348,70899,65692,1
2655720,1380100221,71026,18112,1
2655864,1380106398,70848,23128,1
2655912,1380108834,70969,46185,1
2656169,1380123657,71065,52212,1
2656298,1380130330,71036,25946,1
2657010,1380169271,71065,47771,1
2657522,1380183207,71081,16921,1
2657624,1380187551,71126,51699,1
2657777,1380194866,71176,20523,1
2657806,1380195365,71176,48072,1
2657810,1380195499,71149,70899,1
2657844,1380197190,71176,40876,1
2657872,1380197714,71184,18348,1
2657873,1380197714,71184,14516,1
2657930,1380200242,71176,70870,1
2658031,1380204051,71176,63978,1
2658034,1380204175,71176,69820,1
2658209,1380214332,71206,63171,1
2658745,1380247605,70783,25068,1
2658962,1380257215,71234,798,1
2658993,1380257728,71211,3856,1
2659094,1380262814,71187,46185,1
2659101,1380263099,71187,8040,1
2659140,1380263673,71252,25068,1
2659167,1380264099,71248,5056,1
2659197,1380265112,71136,577,1
2659233,1380266559,71265,69820,1
2659268,1380267333,71269,58230,3
2659298,1380269158,71265,5196,1
2659508,1380279027,71282,65866,1
2659653,1380282877,65866,6588,1
2659680,1380283901,71184,49536,1
2659681,1380283901,71184,51490,1
2659756,1380289320,70693,33300,1
2659895,1380299176,71260,51718,1
2660544,1380351631,70973,70553,1
2660799,1380366370,57804,57801,1
2660813,1380366458,71333,14483,3
2660826,1380366849,71169,60256,3
2660975,1380372994,71352,18234,1
2661146,1380383294,71356,71302,1
2661304,1380393707,71356,67204,1
2661465,1380405094,71252,33165,1
2662137,1380453412,71414,15967,1
2662334,1380464760,71426,12262,1
2662351,1380465754,71417,5293,1
2662352,1380465754,71417,3559,1
2662353,1380465754,71417,12641,1
2662354,1380465754,71417,58756,1
2663130,1380508750,71439,68425,1
2663149,1380509338,71455,69323,1
2663370,1380521279,70849,38856,3
2663379,1380522149,71472,1781,1
2663603,1380530906,71446,18433,1
2663653,1380532638,71494,71127,1
2663784,1380536228,71502,71197,1
2663960,1380545262,71446,23005,3
2664232,1380562193,47580,71525,1
2664246,1380562412,71525,70150,1
2664930,1380603354,71489,15075,1
2664931,1380603354,71489,22884,1
2664932,1380603354,71489,30075,1
2664933,1380603354,71489,31366,1
2664934,1380603354,71489,31459,1
2664935,1380603354,71489,48786,1
2665110,1380611872,71585,928,1
2665111,1380611872,71585,17029,1
2665580,1380627145,71252,33165,3
2665646,1380629464,71621,18391,3
2665749,1380634692,71282,65866,3
2665815,1380638207,71614,36152,1
2666442,1380674287,71108,67786,1
2666561,1380680068,71674,1521,1
2666562,1380680068,71674,31513,1
2666731,1380687845,71676,63786,1
2666775,1380690733,71617,11175,1
2666776,1380690733,71617,11691,1
2666865,1380694997,26712,26585,3
2666914,1380696572,71639,31036,1
2667328,1380716772,71701,71448,1
2667836,1380745794,71747,48317,1
2667837,1380745794,71747,13326,1
2667853,1380747446,71771,31,3
2668035,1380760174,71448,71701,1
2668233,1380772261,71705,71601,1
2668373,1380778852,71793,71759,1
2668513,1380784253,71806,4220,3
2668514,1380784351,71806,65866,1
2668798,1380794303,71832,60817,1
2668897,1380797458,71832,21282,1
2668977,1380800833,71832,51208,1
2669791,1380844947,60950,15426,1
2669908,1380851993,71899,33520,1
2669909,1380851993,71899,44226,1
2670190,1380868335,71915,11628,1
2670191,1380868335,71915,39182,1
2670239,1380870556,71810,71832,1
2670486,1380886129,71591,64499,1
2670570,1380888788,71933,54693,1
2670602,1380890672,71935,55147,1
2671063,1380921675,71956,71531,1
2671115,1380926023,71961,71519,1
2671117,1380926198,71918,71919,1
2671669,1380960216,71984,14483,1
2671691,1380960791,71999,14483,3
2672613,1381020629,72024,42999,1
2672614,1381020683,72018,27927,1
2672767,1381029748,71828,18576,1
2673101,1381049907,72065,2691,1
2673102,1381049907,72065,22718,1
2673313,1381059678,1194,17825,1
2673314,1381059678,1194,18896,1
2673607,1381079460,72085,12930,1
2673631,1381081114,72025,71591,1
2674271,1381114078,11109,27297,1
2674282,1381115086,72121,38439,1
2674374,1381119445,72120,7432,1
2674375,1381119470,71898,36015,1
2674449,1381121742,72129,269,1
2674567,1381126056,72137,14483,1
2674568,1381126066,72137,14483,3
2675076,1381147367,71640,72039,1
2675610,1381173044,72179,1807,1
2675615,1381173454,72185,71030,1
2676160,1381206141,72208,1173,1
2676222,1381210345,72225,38201,1
2676384,1381217636,72231,41704,1
2676676,1381231236,71899,15497,1
2676695,1381232872,72268,2691,1
2676765,1381238179,72275,24911,3
2676789,1381239280,72262,55999,1
2677014,1381251132,72288,61332,1
2677015,1381251132,72288,24678,1
2677424,1381276984,72266,59741,1
2677425,1381276984,72266,64201,1
2677532,1381283838,72326,61715,1
2677537,1381284192,72297,26,3
2677672,1381291247,72339,10419,1
2677696,1381291578,72339,10457,1
2677892,1381298663,72354,20463,1
2677893,1381298663,72354,39010,1
2677926,1381299818,72353,72332,1
2678030,1381307766,72360,62677,1
2678057,1381309772,72353,62677,1
2678127,1381313294,2306,3458,1
2678173,1381315421,72375,58107,1
2678655,1381338685,72375,55236,1
2678906,1381355739,72418,2492,1
2678931,1381357446,72418,51718,1
2679068,1381367512,5450,65898,1
2679529,1381392527,72458,72421,1
