Id,PostTypeId,CreationDate,Score,ViewCount,OwnerUserId,AnswerCount,CommentCount,FavoriteCount,LastEditorUserId
62393,2,1371955783,1,0,24865,0,2,0,0
62394,2,1371958588,1,0,24865,0,0,0,0
62395,2,1371958802,1,0,24865,0,3,0,0
62397,5,1371960103,0,0,805,0,0,0,805
62398,4,1371960103,0,0,805,0,0,0,7290
62399,1,1371819671,2,130,0,2,6,0,6029
62400,2,1371827490,0,0,5641,0,1,0,22047
62401,2,1371960684,0,0,21168,0,3,0,0
62402,1,1371960911,0,34,23891,0,3,0,0
62403,5,1371961718,0,0,805,0,0,0,805
62404,4,1371961718,0,0,805,0,0,0,805
62405,5,1371962362,0,0,805,0,0,0,805
62406,4,1371962362,0,0,805,0,0,0,805
62407,2,1371963000,1,0,22587,0,0,0,32036
62409,1,1371968491,2,1109,16934,1,4,0,21054
62410,2,1371969700,0,0,1764,0,0,0,0
62411,2,1371970845,1,0,196,0,0,0,0
62412,1,1371813923,4,149,27207,1,3,1,0
62413,1,1371972877,3,166,27206,2,0,0,264
62414,2,1371975251,11,0,21054,0,7,0,17230
62415,1,1371975998,0,111,8226,1,0,0,8226
62416,1,1371976518,2,709,2676,0,2,1,26226
62417,2,1371978612,3,0,11852,0,1,0,0
62418,1,1371978729,1,220,27115,1,1,1,6029
62420,1,1371980410,6,772,2040,1,3,2,26226
62421,2,1371981950,0,0,17362,0,0,0,0
62422,1,1371988294,1,69,9136,0,5,0,9136
62423,1,1371989939,1,38,25739,1,3,0,0
62424,2,1371990934,1,0,686,0,0,0,805
62425,2,1371991162,1,0,686,0,0,0,0
62426,2,1371991602,2,0,22468,0,0,0,0
62427,1,1371994571,1,509,27212,1,1,0,919
62430,1,1372002092,1,122,27214,1,0,1,22047
62431,1,1372002490,0,37,27214,1,0,0,0
62434,1,1372007985,0,137,21599,1,8,0,21599
62435,2,1372008451,1,0,11458,0,2,0,0
62436,2,1372009685,1,0,11458,0,0,0,11458
62437,1,1372013093,2,126,27217,2,2,0,7290
62438,1,1372021856,1,278,18528,1,3,0,18528
62439,1,1372023005,2,1603,27218,1,3,0,183
62440,2,1372024057,-1,0,27219,0,0,0,0
62441,5,1372028388,0,0,805,0,0,0,805
62442,4,1372028388,0,0,805,0,0,0,805
62443,2,1372030942,2,0,183,0,2,0,0
62444,1,1372031384,1,31,12147,0,0,0,12147
62445,1,1372031414,4,940,27223,1,2,0,7290
62446,2,1372031775,1,0,6029,0,0,0,6029
62447,1,1372032105,3,128,27222,0,0,0,21054
62449,2,1372034487,-3,0,27225,0,6,0,0
62450,1,1372037529,2,129,26886,2,0,0,26886
62451,2,1372038387,1,0,2860,0,2,0,0
62452,2,1372038836,1,0,18528,0,0,0,0
62453,2,1372038907,1,0,27224,0,1,0,0
62454,1,1372040592,0,30,196,1,0,0,0
62455,1,1372041958,1,108,27020,1,2,2,27020
62456,2,1372042054,2,0,6029,0,0,0,6029
62457,2,1372042850,2,0,686,0,1,0,0
62458,1,1372043061,2,49,12331,1,0,0,0
62459,1,1372043789,2,108,25739,1,0,1,0
62460,1,1372044677,2,469,5509,1,0,0,0
62464,2,1372050664,4,0,23853,0,1,0,22047
62465,2,1372050965,1,0,6248,0,0,0,0
62466,1,1372051192,4,215,27227,3,2,0,7290
62467,1,1372035190,0,343,0,0,0,0,0
62468,2,1372051584,4,0,21054,0,0,0,21054
62469,1,1372051789,0,120,27238,0,3,0,8013
62470,1,1372053660,2,1399,27239,2,2,0,7290
62471,1,1372054090,3,173,1005,1,4,0,0
62472,2,1372055069,0,0,22468,0,6,0,22468
62473,2,1372057511,1,0,14024,0,4,0,7290
62474,2,1372057730,4,0,6029,0,4,0,0
62476,2,1372058933,1,0,27020,0,6,0,0
62478,1,1372061293,0,45,27245,0,2,0,22047
62479,2,1372061723,2,0,22468,0,0,0,0
62480,2,1372062540,5,0,919,0,4,0,0
62481,2,1372062681,0,0,17315,0,1,0,0
62482,1,1372064780,0,70,14731,0,4,0,14731
62483,1,1372064783,0,159,17661,0,2,0,21599
62484,2,1372066548,0,0,24073,0,0,0,0
62485,1,1372067483,4,215,27248,1,1,1,22047
62486,1,1372068088,5,118,27249,1,0,2,6029
62488,1,1372071106,4,174,1005,1,3,0,0
62489,1,1372071140,2,523,27251,0,16,0,21054
62490,1,1372071169,0,232,8067,1,0,0,0
62491,2,1372072483,4,0,22047,0,0,0,0
62492,1,1372076439,4,215,26185,2,0,1,88
62494,2,1372077546,7,0,26338,0,0,0,22047
62495,2,1372078118,7,0,5509,0,0,0,5509
62496,1,1372078201,2,71,27255,1,0,0,22468
62497,2,1372079701,4,0,7972,0,3,0,7290
62498,2,1372082507,3,0,11852,0,0,0,0
62499,1,1372083253,1,138,27260,2,2,1,26226
62500,1,1372083914,2,210,27259,3,0,0,6029
62501,2,1372084047,2,0,3262,0,2,0,7290
62502,2,1372085921,3,0,22047,0,1,0,22047
62503,1,1372088517,2,121,7411,2,0,0,22047
62504,2,1372089036,2,0,22047,0,0,0,22047
62505,2,1372090371,2,0,805,0,4,0,805
62506,1,1372091152,0,70,1005,1,0,0,22047
62507,2,1372091301,7,0,805,0,0,0,805
62509,2,1372092397,2,0,21599,0,0,0,0
62510,1,1372092965,0,127,11511,0,7,0,0
62511,2,1372093482,4,0,5387,0,2,0,5387
62512,1,1372095641,3,66,20473,1,2,1,6029
62513,1,1372101296,3,128,4829,2,6,0,4829
62514,2,1372102317,5,0,7290,0,0,0,7290
62515,2,1372103913,4,0,12518,0,0,0,0
62516,2,1372108950,6,0,805,0,7,0,0
62517,5,1372109421,0,0,805,0,0,0,805
62518,4,1372109421,0,0,805,0,0,0,805
62519,1,1372109731,5,311,1005,1,4,0,22468
62520,2,1372113342,1,0,7972,0,0,0,0
62522,2,1372114953,1,0,2958,0,0,0,0
62523,1,1372116818,3,33,12331,0,2,0,12331
62524,1,1372120761,5,586,11956,3,3,2,21054
62525,2,1372122811,1,0,27271,0,3,0,0
62526,1,1372123840,1,214,22083,1,1,1,930
62527,2,1372125573,2,0,14803,0,0,0,14803
62530,2,1372126831,1,0,27114,0,0,0,27114
62531,1,1372127631,1,2103,27274,1,2,0,27274
62532,1,1372128578,3,137,27276,1,6,1,0
62533,1,1372128795,1,254,10584,1,0,0,6029
62534,2,1372129055,4,0,21054,0,5,0,21054
62535,1,1372129413,2,110,27277,1,1,0,22047
62536,2,1372130029,3,0,686,0,4,0,0
62538,2,1372130085,3,0,22047,0,6,0,0
62539,2,1372130473,3,0,686,0,3,0,0
62540,2,1372130878,1,0,27183,0,6,0,27183
62541,2,1372132202,4,0,26338,0,3,0,26338
62542,1,1372132337,1,178,25113,1,2,0,25113
62543,2,1372132477,1,0,5509,0,0,0,5509
62544,1,1372133405,2,43,27280,1,0,0,805
62545,1,1372134084,2,872,27279,1,9,0,88
62546,2,1372134836,1,0,14803,0,1,0,0
62550,2,1372138702,0,0,21846,0,1,0,0
62551,2,1372139723,3,0,0,0,4,0,0
62552,1,1372140247,3,202,20556,0,10,1,20556
62553,1,1372140392,1,220,5191,2,1,0,0
62554,1,1372140582,2,19,12856,0,0,0,0
62557,2,1372142089,0,0,10449,0,3,0,0
62558,1,1372142573,2,361,25846,2,2,1,7290
62559,1,1372142692,1,66,13985,0,2,0,13985
62560,1,1372143445,4,306,27290,1,2,0,183
62561,2,1372144002,2,0,7250,0,0,0,0
62562,1,1372144123,3,151,27085,1,1,0,183
62563,2,1372144126,1,0,4253,0,0,0,0
62564,2,1372144417,6,0,7290,0,9,0,0
62565,1,1372144706,7,226,27258,0,2,3,7290
62566,2,1372146025,1,0,18563,0,3,0,0
62567,2,1372146208,2,0,14860,0,7,0,22047
62568,2,1372146354,1,0,22311,0,7,0,0
62569,2,1372146382,0,0,7117,0,0,0,0
62570,2,1372147145,0,0,6664,0,0,0,0
62571,2,1372147360,0,0,27190,0,0,0,0
62572,2,1372147761,6,0,4253,0,2,0,0
62573,1,1372148567,4,125,27292,2,1,1,0
62574,1,1372148874,2,129,14137,1,2,0,26226
62575,2,1372149570,2,0,22468,0,7,0,22468
62576,1,1372149747,1,257,21810,1,0,1,0
62577,1,1372149910,2,119,1005,1,0,0,0
62578,2,1372151170,0,0,4253,0,4,0,0
62579,1,1372151302,3,193,16534,1,0,0,88
62580,2,1372155485,3,0,3382,0,10,0,3382
62581,2,1372156262,4,0,919,0,0,0,919
62583,2,1372158109,4,0,2860,0,1,0,0
62584,1,1372159002,0,98,21030,1,0,1,0
62586,1,1372159261,0,63,13698,1,0,0,0
62587,2,1372159525,3,0,4505,0,0,0,0
62588,2,1372161219,4,0,4505,0,0,0,0
62589,2,1372162093,2,0,14803,0,3,0,14803
62590,1,1372162256,1,431,21599,2,0,0,22047
62591,1,1372162608,2,469,7411,1,0,0,7411
62592,2,1372163452,3,0,22047,0,0,0,0
62593,1,1372164251,1,53,21560,0,2,0,22047
62594,1,1372164316,0,49,26790,1,4,0,22047
62596,2,1372165083,2,0,24388,0,2,0,0
62597,1,1372165600,4,530,26221,1,10,0,2116
62598,1,1372166912,3,31,27305,0,0,1,0
62600,2,1372167396,2,0,22047,0,3,0,22047
62601,2,1372168682,2,0,442,0,1,0,442
62602,2,1372168730,2,0,27301,0,0,0,0
62603,2,1372168976,2,0,27301,0,0,0,0
62604,1,1372170551,0,82,27308,0,3,0,3277
62605,1,1372170800,2,116,27307,0,1,0,22468
62606,1,1372171823,1,46,27309,0,2,0,0
62607,1,1372172387,2,191,27310,3,1,0,7290
62609,2,1372184459,1,0,159,0,2,0,0
62611,2,1372202171,2,0,27089,0,0,0,6029
62612,2,1372202439,6,0,21054,0,8,0,21054
62613,2,1372202882,3,0,23853,0,0,0,23853
62614,2,1372204158,5,0,6029,0,2,0,6029
62615,2,1372204945,2,0,23853,0,1,0,23853
62616,2,1372205006,1,0,2129,0,0,0,0
62617,1,1372205235,2,203,17510,1,2,0,0
62618,2,1372208996,0,0,14463,0,2,0,0
62619,5,1372209694,0,0,805,0,0,0,805
62620,4,1372209694,0,0,805,0,0,0,805
62621,1,1372209741,10,2208,17192,4,7,4,17192
62622,1,1372210718,3,282,27317,2,4,0,32036
62623,1,1372211490,1,102,25691,0,0,0,0
62624,2,1372212397,5,0,5274,0,0,0,22047
62625,2,1372214140,2,0,25543,0,0,0,0
62626,2,1372214554,12,0,6029,0,1,0,6029
62628,1,1372217942,0,75,27321,0,3,0,0
62629,1,1372218040,3,117,27286,1,4,0,22468
62630,2,1372218696,0,0,11852,0,2,0,11852
62631,1,1372219585,0,2167,27277,1,0,0,6029
62633,2,1372222899,3,0,22543,0,2,0,0
62634,1,1372223109,6,225,3773,1,6,3,0
62635,2,1372223603,1,0,24091,0,3,0,0
62636,2,1372224308,4,0,5739,0,6,0,5739
62637,1,1372224814,3,177,27326,1,6,0,6029
62639,2,1372226581,4,0,4253,0,6,0,0
62640,1,1372228486,0,19,11431,0,2,0,21054
62641,2,1372228526,4,0,14803,0,2,0,22047
62642,1,1372229841,2,291,26666,1,1,0,26666
62643,1,1372230474,0,183,27329,1,6,0,22047
62644,1,1372231108,1,185,17401,1,3,0,17401
62645,2,1372231694,-2,0,27330,0,1,0,0
62646,1,1372231915,2,602,27327,1,6,1,27327
62647,1,1372231955,1,47,7870,2,4,0,0
62648,2,1372232345,2,0,8871,0,5,0,0
62649,2,1372233300,3,0,1764,0,0,0,22047
62650,2,1372233312,0,0,27301,0,0,0,0
62651,2,1372233811,2,0,23853,0,2,0,23853
62652,2,1372234034,1,0,6029,0,0,0,6029
62653,2,1372235416,3,0,24073,0,2,0,24073
62655,1,1372236632,0,59,582,0,2,0,0
62656,2,1372238510,2,0,24617,0,5,0,24617
62658,1,1372240122,0,1159,8109,1,0,1,8109
62659,2,1372240957,3,0,22047,0,2,0,22047
62660,1,1372242046,-1,74,27335,1,9,0,8013
62661,2,1372245592,4,0,8013,0,2,0,0
62662,2,1372246248,0,0,6029,0,0,0,6029
62663,1,1372247716,2,171,23956,0,1,2,805
62665,2,1372249829,3,0,13538,0,0,0,13538
62666,1,1372249997,0,97,11551,1,15,0,22047
62667,2,1372250090,2,0,27340,0,0,0,27340
62669,1,1372250466,1,234,10667,0,8,0,0
62674,1,1372255365,3,90,27343,1,0,0,183
62676,2,1372257044,3,0,8013,0,5,0,0
62677,1,1372257096,9,2011,27330,3,8,8,27330
62678,1,1372257498,-1,323,27344,1,2,0,27344
62679,1,1372258023,3,175,13587,2,1,1,0
62681,2,1372258431,1,0,14860,0,1,0,0
62682,2,1372259471,0,0,7828,0,0,0,0
62683,2,1372259885,3,0,22047,0,0,0,0
62687,5,1372266806,0,0,805,0,0,0,27403
62688,4,1372266806,0,0,805,0,0,0,27403
62689,1,1372267285,1,64,27352,1,2,0,0
62690,2,1372271943,1,0,2775,0,3,0,2775
62691,1,1372275444,5,122,1005,1,0,2,7290
62692,2,1372276558,6,0,7290,0,4,0,7290
62693,1,1372277824,1,336,27354,1,0,0,22047
62695,1,1372280063,1,193,27356,1,1,0,6029
62696,1,1372284310,5,530,22022,2,6,5,22047
62697,5,1372285700,0,0,805,0,0,0,805
62698,4,1372285700,0,0,805,0,0,0,805
62699,2,1372287148,13,0,3277,0,16,0,3277
62700,5,1372288606,0,0,805,0,0,0,805
62701,4,1372288606,0,0,805,0,0,0,805
62702,2,1372289545,3,0,6029,0,3,0,6029
62703,2,1372290298,1,0,6029,0,1,0,6029
62704,2,1372291380,1,0,2116,0,2,0,0
62705,1,1372292126,-1,1297,26654,2,2,1,919
62706,1,1372292754,0,49,27360,1,2,0,0
62707,1,1372293007,-1,189,27294,1,2,0,22047
62709,2,1372293841,2,0,27099,0,0,0,0
62710,2,1372294807,0,0,6029,0,6,0,6029
62711,2,1372295249,1,0,21846,0,2,0,21846
62712,2,1372296751,9,0,27363,0,3,0,27363
62713,2,1372297581,3,0,6029,0,0,0,6029
62714,1,1372297632,2,686,27364,2,2,1,3277
62715,2,1372298226,2,0,14803,0,2,0,22047
62716,2,1372298554,4,0,14803,0,2,0,0
62717,2,1372299105,0,0,686,0,0,0,0
62719,1,1372299779,-1,92,23956,1,6,0,23956
62723,2,1372300432,4,0,686,0,2,0,0
62725,2,1372301413,3,0,27099,0,0,0,27099
62726,1,1372301517,2,89,27368,0,6,0,0
62728,2,1372305771,1,0,27223,0,0,0,7290
62730,2,1372307611,0,0,27330,0,0,0,0
62731,1,1372307738,2,318,2310,0,0,0,0
62732,2,1372308055,0,0,22452,0,8,0,0
62734,2,1372309520,2,0,601,0,0,0,0
62735,2,1372311776,4,0,27374,0,0,0,0
62736,1,1372311831,0,99,1005,2,6,0,22047
62738,1,1372313764,1,243,27371,0,8,2,27371
62739,2,1372313836,1,0,14803,0,7,0,0
62740,2,1372313942,6,0,22047,0,2,0,22047
62741,1,1372314327,3,848,27379,1,1,0,7290
62742,2,1372314986,4,0,22047,0,4,0,0
62743,1,1372315635,0,132,9577,1,4,1,22047
62744,2,1372316133,1,0,25543,0,1,0,919
62745,1,1372316259,0,59,27380,2,0,0,21054
62747,1,1372317618,2,748,13561,2,4,0,24617
62748,1,1372317932,0,77,22190,1,3,0,0
62749,2,1372318802,1,0,22190,0,0,0,6029
62750,2,1372320552,0,0,20637,0,0,0,20637
62751,1,1372320652,4,120,25339,2,0,1,7290
62752,2,1372320982,2,0,2958,0,3,0,0
62754,1,1372321747,5,77,59,1,7,0,59
62755,1,1372321807,1,85,27327,1,3,0,27327
62756,1,1372321813,4,1171,27383,3,5,1,27383
62757,2,1372322328,1,0,7616,0,0,0,0
62758,1,1372323400,1,1725,27388,1,2,0,6029
62760,2,1372324297,4,0,4598,0,2,0,22047
62761,1,1372325154,0,55,27393,0,2,0,0
62762,1,1372325907,0,34,27390,1,0,0,22047
62763,1,1372326029,-4,92,27395,1,2,0,22047
62764,2,1372326618,4,0,22047,0,5,0,22047
62765,2,1372326829,2,0,4598,0,7,0,4598
62766,1,1372327339,1,66,1005,0,2,0,805
62767,2,1372327830,4,0,21054,0,10,0,21054
62768,1,1372327884,8,153,27397,1,4,0,0
62769,2,1372328003,1,0,22047,0,2,0,0
62770,1,1372329489,3,755,27398,0,4,1,7290
62771,1,1372330695,1,93,27385,1,2,1,25936
62772,2,1372332556,1,0,24137,0,0,0,22047
62773,2,1372333804,1,0,24218,0,0,0,0
62774,2,1372334286,4,0,27301,0,0,0,0
62775,2,1372334579,1,0,24137,0,0,0,0
62776,2,1372335090,2,0,10172,0,0,0,0
62777,2,1372336084,1,0,14803,0,2,0,0
62778,2,1372336619,1,0,1764,0,4,0,0
62779,2,1372336630,3,0,6029,0,4,0,22047
62780,1,1372340287,2,424,27400,1,1,0,0
62782,1,1372342498,3,100,1005,1,6,0,0
62784,2,1372343890,0,0,601,0,0,0,601
62785,2,1372344022,1,0,27403,0,0,0,0
62786,2,1372345752,1,0,25936,0,3,0,0
62788,1,1372347950,0,84,9640,1,1,0,0
62789,2,1372348417,3,0,24617,0,0,0,24617
62790,1,1372350665,3,123,26886,1,1,0,8013
62791,2,1372352502,4,0,8013,0,0,0,0
62793,1,1372355487,1,136,26886,2,2,0,22468
62794,1,1372356207,0,65,27405,0,3,0,3826
62795,1,1372360151,6,640,183,3,7,3,183
62796,2,1372365272,1,0,14803,0,0,0,22047
62797,1,1372371147,1,232,27407,1,11,0,7290
62798,1,1372371258,0,48,25327,0,3,1,25327
62800,2,1372372883,2,0,14803,0,2,0,14803
62801,2,1372374012,2,0,14803,0,2,0,14803
62802,1,1372374391,0,133,27411,1,0,0,7419
62803,1,1372374446,1,117,27412,1,0,0,21054
62804,2,1372374821,2,0,27413,0,0,0,0
62806,2,1372375024,2,0,2116,0,0,0,0
62807,2,1372375444,1,0,442,0,0,0,0
62809,2,1372376870,-1,0,16845,0,0,0,0
62810,1,1372377110,1,121,27119,1,0,0,17230
62811,1,1372377611,2,50,11958,1,0,0,183
62812,2,1372378334,4,0,23853,0,1,0,0
62813,2,1372379673,4,0,183,0,1,0,183
62814,2,1372379960,5,0,23853,0,0,0,17230
62815,1,1372380501,3,139,27414,1,1,1,17230
62816,1,1372383444,2,95,27415,2,1,0,22047
62817,2,1372384138,19,0,27416,0,0,0,0
62818,2,1372384340,8,0,22047,0,9,0,22047
62820,1,1372384537,7,404,26338,3,2,1,7290
62822,2,1372389217,1,0,27423,0,0,0,0
62823,1,1372389459,2,405,0,1,0,1,6029
62824,1,1372391281,5,2503,27058,2,3,0,7290
62825,2,1372391304,-1,0,23890,0,1,0,0
62826,1,1372391548,6,60,27425,1,2,2,22047
62827,2,1372391911,2,0,892,0,0,0,892
62828,2,1372392032,2,0,8402,0,7,0,8402
62829,1,1372392779,0,93,12492,1,1,0,22047
62830,2,1372393349,1,0,2116,0,0,0,0
62831,1,1372394204,0,72,1005,2,1,0,0
62832,2,1372394464,6,0,1739,0,4,0,0
62833,2,1372394474,2,0,17230,0,6,0,0
62835,2,1372395569,3,0,1739,0,0,0,0
62836,1,1372396083,2,287,27427,0,2,0,26338
62837,2,1372397085,0,0,27330,0,5,0,22047
62838,1,1372398062,5,134,27058,1,10,1,26338
62839,2,1372398848,5,0,23853,0,1,0,23853
62840,1,1372400800,3,153,11448,2,0,0,22047
62841,1,1372403806,1,52,8580,0,6,1,6029
62842,2,1372404267,3,0,22468,0,0,0,0
62843,2,1372404363,1,0,3411,0,1,0,0
62844,2,1372404652,2,0,4598,0,5,0,4598
62845,1,1372406854,3,108,27431,0,0,0,6029
62847,2,1372408754,1,0,26997,0,3,0,0
62849,2,1372410154,2,0,27441,0,0,0,0
62850,1,1372410404,1,397,6072,0,6,0,6072
62851,1,1372411440,2,110,27400,1,0,0,6029
62852,1,1372411531,3,711,27436,1,2,1,27436
62853,1,1372411612,2,883,22008,1,0,0,22468
62854,2,1372412401,1,0,14434,0,0,0,14434
62855,2,1372412502,5,0,7290,0,8,0,0
62856,2,1372412561,1,0,27440,0,0,0,0
62858,1,1372415528,0,426,10968,0,2,0,10968
62859,1,1372416930,1,185,1329,0,5,1,6029
62860,2,1372418579,1,0,858,0,0,0,0
62861,2,1372418972,1,0,27330,0,14,0,27330
62862,1,1372419011,2,787,18184,3,0,0,26226
62863,2,1372419220,3,0,8451,0,2,0,0
62864,2,1372420948,0,0,27259,0,0,0,0
62867,2,1372423759,1,0,13212,0,0,0,0
62868,2,1372425213,-4,0,27449,0,0,0,0
62869,2,1372426678,1,0,27449,0,1,0,22047
62870,1,1372427165,1,55,5889,0,4,0,919
62872,1,1372429934,5,147,27450,1,0,1,27450
62873,1,1372430977,3,631,27451,1,0,0,7290
62874,2,1372432266,6,0,6029,0,0,0,6029
62875,1,1372436973,2,36,26185,1,0,0,26185
62876,1,1372437061,4,1249,19719,1,0,0,7290
62877,2,1372437244,1,0,11635,0,1,0,0
62878,2,1372438222,8,0,805,0,4,0,805
62879,2,1372442752,1,0,7250,0,0,0,0
62880,1,1372449034,0,774,27454,1,1,0,0
62881,1,1372450913,1,128,1803,1,0,0,22047
62882,1,1372451176,3,178,11609,1,0,3,0
62883,2,1372455099,7,0,7250,0,2,0,7250
62884,5,1372460080,0,0,805,0,0,0,805
62885,4,1372460080,0,0,805,0,0,0,805
62886,2,1372463664,0,0,17359,0,2,0,22047
62887,1,1372463688,0,73,25986,0,3,0,6029
62889,1,1372464427,2,152,27456,0,0,0,6029
62890,5,1372470914,0,0,805,0,0,0,805
62891,4,1372470914,0,0,805,0,0,0,805
62892,5,1372471595,0,0,805,0,0,0,686
62893,4,1372471595,0,0,805,0,0,0,805
62894,5,1372471945,0,0,805,0,0,0,805
62895,4,1372471945,0,0,805,0,0,0,805
62896,1,1372473851,1,336,20304,3,0,1,22468
62897,2,1372477508,2,0,2817,0,0,0,2817
62899,1,1372478592,4,623,27462,1,21,1,21054
62900,1,1372479644,0,236,26979,1,1,0,27581
62901,2,1372481327,2,0,686,0,3,0,0
62902,1,1372482246,1,176,10914,2,4,0,10914
62903,2,1372482528,2,0,6961,0,4,0,6961
62905,1,1372429836,7,144,27467,1,1,1,27467
62906,1,1372483935,2,35,14270,0,0,1,6029
62907,2,1372484666,-2,0,27463,0,1,0,22047
62908,2,1372486426,12,0,4505,0,0,0,4505
62909,2,1372492355,0,0,10914,0,2,0,0
62910,1,1372493217,0,450,27464,1,7,0,7250
62911,2,1372493685,4,0,805,0,0,0,805
62912,5,1372495604,0,0,805,0,0,0,27581
62913,4,1372495604,0,0,805,0,0,0,805
62914,2,1372496074,2,0,7250,0,2,0,7250
62916,1,1372498640,5,406,27465,1,0,2,7290
62917,2,1372499005,6,0,21054,0,1,0,21054
62918,1,1372501442,4,228,27192,1,0,0,6029
62919,1,1372501525,1,210,27468,0,2,0,7290
62920,1,1372502209,4,945,8653,1,6,0,0
62921,1,1372504862,5,434,20556,0,5,0,0
62923,1,1372505956,5,184,1005,1,3,1,1005
62924,2,1372508885,3,0,21599,0,2,0,21599
62925,2,1372511567,1,0,159,0,0,0,0
62928,1,1372515921,4,52,8686,0,2,0,8686
62930,1,1372520729,2,216,27473,1,2,0,27473
62932,1,1372525200,0,129,1005,0,3,1,0
62933,5,1372527009,0,0,805,0,0,0,805
62934,4,1372527009,0,0,805,0,0,0,805
62935,5,1372527806,0,0,805,0,0,0,805
62936,4,1372527806,0,0,805,0,0,0,805
62937,2,1372531325,2,0,4253,0,2,0,0
62938,2,1372532952,4,0,2310,0,2,0,0
62939,1,1372535840,1,303,1005,1,1,0,21599
62940,1,1372535902,4,322,26886,2,0,1,0
62941,1,1372548436,0,130,27277,0,4,0,805
62942,2,1372550954,0,0,183,0,3,0,183
62943,2,1372554471,4,0,26338,0,3,0,0
62944,1,1372556165,4,448,27477,3,4,0,6029
62945,2,1372556928,10,0,805,0,2,0,805
62946,1,1372556954,1,82,27478,1,0,0,0
62947,2,1372557374,8,0,13474,0,0,0,0
62948,2,1372557595,1,0,14749,0,0,0,0
62949,1,1372558653,8,729,27479,1,0,1,7290
62950,1,1372560587,1,292,27471,2,0,0,88
62951,2,1372565104,7,0,22047,0,2,0,0
62952,2,1372565425,8,0,6029,0,6,0,6029
62953,1,1372566677,2,137,14650,1,9,0,14650
62954,2,1372567396,11,0,4253,0,6,0,0
62956,1,1372571518,0,111,1005,0,3,0,10172
62957,1,1372572206,5,221,11598,2,2,2,88
62958,1,1372573123,3,174,27482,1,0,1,27482
62959,2,1372576609,1,0,7290,0,0,0,7290
62960,1,1372577840,3,65,27483,0,6,0,7290
62961,1,1372580461,0,166,21998,1,2,0,805
62962,1,1372590082,1,109,27489,1,6,0,27403
62963,2,1372590397,1,0,1739,0,4,0,0
62964,1,1372590890,0,233,1005,1,1,0,22047
62965,2,1372592915,2,0,22047,0,5,0,0
62966,2,1372597063,2,0,24617,0,0,0,24617
62967,2,1372597064,1,0,27142,0,0,0,0
62968,1,1372598039,10,705,1329,1,2,2,28666
62969,1,1372599533,1,86,8724,1,0,0,8724
62970,2,1372600830,9,0,6029,0,2,0,17230
62971,2,1372601508,0,0,27190,0,0,0,0
62972,1,1372601642,4,383,10268,1,0,2,0
62973,2,1372604122,5,0,2817,0,9,0,0
62974,2,1372604345,2,0,805,0,3,0,805
62975,1,1372605186,4,153,26918,4,2,0,6029
62976,2,1372605517,5,0,686,0,4,0,0
62977,5,1372611414,0,0,7290,0,0,0,7290
62978,4,1372611414,0,0,7290,0,0,0,7290
62979,5,1372611439,0,0,7290,0,0,0,7290
62980,4,1372611439,0,0,7290,0,0,0,7290
62981,1,1372613580,2,524,27492,1,7,0,27492
62982,2,1372614957,2,0,601,0,0,0,601
62983,1,1372619407,0,415,5546,0,8,2,7290
62984,1,1372620272,1,63,27493,0,0,0,22047
62985,2,1372621988,2,0,9738,0,0,0,0
62986,2,1372622021,1,0,27493,0,0,0,0
62987,1,1372622904,1,104,26326,1,0,0,25936
62989,2,1372623717,1,0,27190,0,4,0,0
62990,1,1372627517,0,182,27354,1,0,0,21054
62991,2,1372630895,0,0,858,0,0,0,0
62992,1,1372631817,1,62,27494,0,1,0,22047
62993,2,1372632040,1,0,14741,0,2,0,0
62995,1,1372619912,6,1119,26352,2,7,3,26226
62996,2,1372634497,7,0,805,0,13,0,805
62997,2,1372635561,2,0,1549,0,1,0,0
62998,2,1372640376,1,0,14803,0,0,0,0
63000,2,1372641733,3,0,21846,0,1,0,21846
63001,2,1372642141,4,0,22047,0,13,0,22047
63002,2,1372642187,3,0,14803,0,0,0,0
63003,1,1372644243,6,176,25165,1,2,4,25165
63004,2,1372644780,4,0,1549,0,7,0,0
63005,2,1372645093,4,0,27330,0,3,0,0
63006,1,1372646422,2,77,27497,2,0,0,27497
63007,2,1372646682,6,0,2116,0,2,0,0
63008,2,1372646812,0,0,27330,0,0,0,0
63009,2,1372648733,3,0,686,0,1,0,0
63010,1,1372649099,1,147,12545,1,2,0,2116
63011,2,1372649473,1,0,1739,0,0,0,0
63012,1,1372650049,1,34,27330,0,0,0,2116
63013,2,1372651526,2,0,27330,0,1,0,0
63014,2,1372653269,2,0,23853,0,0,0,23853
63015,1,1372654116,0,97,1005,1,1,0,22047
63016,2,1372654350,3,0,23853,0,2,0,0
63017,2,1372655059,4,0,442,0,0,0,442
63018,2,1372655510,3,0,264,0,0,0,264
63020,2,1372656255,1,0,159,0,5,0,0
63021,2,1372657303,2,0,14463,0,5,0,14463
63022,2,1372657536,3,0,3382,0,0,0,3382
63023,1,1372657834,1,67,25759,1,1,0,22047
63024,2,1372661616,1,0,21599,0,0,0,0
63026,1,1372662427,10,822,11091,2,10,4,11091
63028,1,1372665585,7,617,26226,2,0,0,88
63029,1,1372666092,2,299,26887,1,0,0,26887
63030,1,1372666799,4,169,14463,1,9,2,14463
63032,1,1372667191,1,244,27504,2,1,0,6029
63033,1,1372667415,1,101,27502,1,0,0,0
63034,2,1372668000,0,0,1270,0,2,0,0
